tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1855267,508995,True,Thu Oct 19 04:55:11 +0000 2017,"@comcastcares Is there an outage in the Taunton, MA area?  Already tried to reboot modem but unable to gain a connection.",1855266,
2624348,741337,True,Mon Oct 30 23:28:16 +0000 2017,@XboxSupport @741336 hope you saw this,,2624304.0
842476,320377,True,Fri Oct 20 14:52:23 +0000 2017,"@AppleSupport Thank you. There are no alarms set, nothing in my cal and it is version 10.3.3. It has happened 3 time over the last wk at different times",842478,842475.0
2048635,Ask_Spectrum,False,Thu Oct 05 15:32:10 +0000 2017,@605858 We would be more than happy to assist you with this. Can you please reach out to us via dm with your phone number... https://t.co/Kt3wJG3tON,,393733.0
2815759,AirAsiaSupport,False,Mon Nov 27 02:57:21 +0000 2017,@785001 We can see that you have successfully boarded the flights. Be safe and take care -Yana,"2815760,2815761",2815762.0
979646,352317,True,Sun Oct 22 05:35:50 +0000 2017,@VerizonSupport Yes,979644,979658.0
489170,231503,True,Fri Dec 01 16:21:25 +0000 2017,@115911 AY WHY MY PHONE RANDOMLY GO OFF LIKE A SMOKE ALARM,489169,
1808909,Uber_Support,False,Sat Oct 14 16:28:15 +0000 2017,@181395 Please visit https://t.co/h840Iouehc to learn more about cancellation fees and 'Sign in to get help' to send us a note. We'll follow up.,,1808910.0
795247,AppleSupport,False,Thu Oct 12 14:23:37 +0000 2017,@122818 We want to hear more about the issue you're experiencing. Are the screens overlapping one another?,,795248.0
202633,PearsonSupport,False,Mon Oct 02 02:52:29 +0000 2017,@163927 There may be an issue impacting your ability to access or launch your course. We are now working to resolve the issue.,,202634.0
1493812,Uber_Support,False,Fri Nov 03 10:57:55 +0000 2017,@466886 So sorry for the trouble! For more info visit; https://t.co/u2m6LgUm1D,1493813,1493814.0
1943698,AmazonHelp,False,Wed Oct 18 16:26:28 +0000 2017,"@577876 Hi, wenn es nicht zum genannten Lieferdatum kommt, sag uns gerne Bescheid! Gruß ^NW",1943699,1943700.0
2018272,596868,True,Fri Dec 01 07:45:41 +0000 2017,@AskLyft @596863  https://t.co/LYFiNBkEWV,,2018270.0
1737547,524507,True,Tue Nov 07 08:45:10 +0000 2017,@ArgosHelpers where is my order ? 218246647,1737546,
2262189,658615,True,Wed Nov 15 16:23:28 +0000 2017,@AzureSupport OK thank you,,2262188.0
1781758,535328,True,Tue Oct 17 22:39:42 +0000 2017,"3/3 ...I'm going instead via SEA and arriving at midnight. Thanks @AmericanAir, very nice of you.",1781756,
1197568,401382,True,Wed Oct 25 03:00:39 +0000 2017,"Hey @12196 and @150, which one of you can de-list this driver first? I'll time you, go! CA 5YZN649

cc @76712 @50234 @9835 https://t.co/ssJiu40YYm",1197567,1197569.0
377911,205677,True,Mon Oct 09 04:13:56 +0000 2017,"@VerizonSupport I can't login to any of my premium channel accounts, your webpage login is failing telling me I need to subscribe to Fios TV","377910,377912",
885089,TacoBellTeam,False,Fri Oct 13 19:11:05 +0000 2017,"@330170 If you return to the location, the manager should be able to refund you.",,885088.0
645815,AskPayPal,False,Thu Oct 05 00:57:36 +0000 2017,"@273328 Hola, gracias por contactarnos, Te pedimos enviarnos un DM para asistirte ^DG",,645816.0
2678013,753635,True,Sun Nov 19 13:23:59 +0000 2017,@AmazonHelp Does it have to be?,2678015,2678012.0
1106143,British_Airways,False,Sun Oct 15 08:45:38 +0000 2017,"@381046 I hope you enjoyed your upgraded flight, Daniel! ^Davina",,1106144.0
1116331,383416,True,Wed Oct 25 02:34:46 +0000 2017,"@AlaskaAir hey Jordan, this LAX-PDX first class upgrade was your doing, right? 😘",1116333,1116330.0
397495,Uber_Support,False,Sat Nov 04 15:52:37 +0000 2017,@210119 Here to help! Contact us via https://t.co/dInR3racif so we can connect right away.,,397496.0
2523935,718748,True,Thu Nov 16 23:27:48 +0000 2017,"@718747 @718746 @ATT @318588 Still no luck, day two of no service.",2523936,2523934.0
1536564,292926,True,Sat Nov 04 00:26:18 +0000 2017,"Wonderful trip to Costa Rica! @SouthwestAir  #tryingtospendthesepoints
#alistpreferred https://t.co/lzRf2UKn0G",1536563,
15406,ChipotleTweets,False,Wed Nov 01 03:28:48 +0000 2017,"@119388 Thanks so much, and I'll get in touch with the team right now. -Becky",15407,15404.0
855452,AppleSupport,False,Fri Oct 13 13:29:45 +0000 2017,@323166 We'd like to look into this with you together. Could you join us in DM with more details? https://t.co/GDrqU22YpT,,855453.0
2748591,769591,True,Mon Nov 20 23:22:10 +0000 2017,"@AskPlayStation okay so i want to activate my system as primary,but it keeps on saying error code NP-34993-8 can you please help",2748590,
2236656,SouthwestAir,False,Fri Nov 10 17:01:07 +0000 2017,"@652252 Beautiful picture, Cathi! ^NG https://t.co/Pct6C2QkV0",,2236657.0
2630106,AmazonHelp,False,Fri Nov 17 17:53:01 +0000 2017,"@133478 I'm sorry you haven't received your order. I recommend giving these steps a try: https://t.co/YuUdXioUc3 If you're still unable to locate your order, please let us know the carrier assigned to your delivery: https://t.co/Y5jpI9gRhE ^RA",,2630107.0
2153014,AmazonHelp,False,Sun Oct 29 04:13:57 +0000 2017,@632645 失礼いたします。当サイトの返金までにかかる日数は、お支払い方法によって異なります。（添付画像） 返金状況は注文履歴よりご確認ください。https://t.co/SuByj2QkOV RI https://t.co/1SYNxWbhXF,2153015,2153016.0
546091,SouthwestAir,False,Sat Dec 02 23:24:27 +0000 2017,"@246965 Well, we appreciate you being a good neighbor. You didn't have to deal with drool or bare feet and no one woke up with permanent marker on their face. Call it a win. ^AS",546092,546090.0
128586,XboxSupport,False,Fri Nov 24 04:54:36 +0000 2017,"@144932 Hello, thanks for reaching out to us. You can find all your perosnally owned content in your Ready to Install. ^CO",128587,128588.0
1626184,497962,True,Thu Oct 19 03:10:07 +0000 2017,@AppleSupport Ooh nice . I thought it’s a glitch.. sorry my bad 😂 cheers,1626186,1626183.0
2878265,798907,True,Tue Nov 28 04:08:15 +0000 2017,@CoxHelp can you get this internet connection together. Y’all making me mad.,2878264,
2073353,AppleSupport,False,Tue Oct 10 02:57:30 +0000 2017,@613230 We'd like to research this with you. DM us which iPhone and exact iOS version listed in Settings &gt; General &gt; About &gt; Version. https://t.co/GDrqU22YpT,,2073354.0
1120677,139599,True,Tue Oct 24 06:14:02 +0000 2017,@GWRHelp yes that's actually answering a question I didn't ask. Why isn't maintenance planned for?,1120679,1120676.0
2876745,hulu_support,False,Tue Nov 28 16:40:04 +0000 2017,"@406365 We're sorry for the delay! It sounds like you're watching network on-demand content, which includes shows that are made..1/2",2876746,2876742.0
365598,SpotifyCares,False,Sun Oct 08 22:48:29 +0000 2017,"@202602 We hear you! Rest assured, your feedback will be passed on to the right folks /TB",,365596.0
1989535,AskAmex,False,Wed Oct 18 18:55:23 +0000 2017,"@588789 pls call 8005921160 press 0# a few times, that will get you direct to Credit and ask for a supervisor.  Hope this helps! ^C",1989536,1989537.0
2251142,115911,True,Fri Nov 10 20:26:11 +0000 2017,@655819 Happy to help! Just make sure you meet the requirements and follow the instructions at https://t.co/CIBAyN6m4Q *JoanO,2251141,2251143.0
1042952,ChipotleTweets,False,Sat Oct 14 19:09:26 +0000 2017,@366618 True! -Olivia,,905007.0
1280457,AlaskaAir,False,Thu Oct 26 16:04:26 +0000 2017,@419598 @SouthwestAir Sorry Terry as we are at the mercy of air control and can only go when they give us the green light.  Fingers crossed we can go soon.  -Gabe,1280456,1280458.0
2416182,136974,True,Sun Oct 29 11:12:35 +0000 2017,@VirginTrains Hows u today CB,,2416181.0
1875284,SpotifyCares,False,Sun Oct 22 01:46:58 +0000 2017,"@559827 Hey! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /JL",1875285,1875286.0
116428,141936,True,Thu Nov 23 21:56:58 +0000 2017,"@O2 G1 2AF. George Square area of the City Centre. Calls ok, just data",116430,116426.0
2604852,695514,True,Fri Nov 17 09:58:48 +0000 2017,"@115830 @737036 ""We're sorry that you received nothing. To correct our mistake, can you please return the nothing that you received.""",2604851,2604853.0
1126878,SpotifyCares,False,Sat Oct 14 21:45:43 +0000 2017,"@385698 Hey there, help's here! What device/OS are you using? Also, is it multiple tracks that aren't playing, or just one? Keep us posted /TB",1126877,1126879.0
1764003,530669,True,Tue Nov 07 20:56:33 +0000 2017,.@Uber_Support as of May ’16 our address is 1085 Morrison Dr but the app still shows our old address - 654 King - can y'all get that fixed?,1764001,
2072903,AirbnbHelp,False,Tue Oct 10 01:21:36 +0000 2017,@193455 We see that you were sent an email from a Supervisor. As they are best equipped to assist you please respond directly to that email.,,2072904.0
1561670,482422,True,Sat Nov 04 09:13:06 +0000 2017,@116827 I’m requesting a card change as well 😄 https://t.co/riLuAinzlT,1561669,
1105056,115940,True,Wed Oct 18 16:00:04 +0000 2017,"School is back in session. All episodes of #Freakish Season 2 are now streaming, only on Hulu. https://t.co/O305NYFhz9","1105055,1105057",
2417385,694692,True,Sun Oct 29 10:37:24 +0000 2017,"@VirginTrains All sorted now, thanks CB, as I had the email with me, but I couldn't access the confirmation numbers via the app. Got tickets now though.",2417383,2417386.0
824923,314956,True,Fri Oct 13 01:42:06 +0000 2017,@sprintcare Can you tell me what my ETF would be?  Considering a move,,824920.0
2946601,813877,True,Wed Nov 29 15:49:45 +0000 2017,@115911 is no help and their reps are unbelievable 😑😑,2946600,
2212773,646690,True,Fri Nov 10 03:56:41 +0000 2017,@AppleSupport my phone is tweaking. Help,2212771,
2001431,591817,True,Mon Nov 13 19:40:34 +0000 2017,"@119158 I was watching ""Saving Silverman"" and now I'm craving a Big Montana Monumental Meal!!!",2001430,
2930668,AmazonHelp,False,Wed Nov 29 07:26:52 +0000 2017,@810679 突然失礼いたします、公式サポートです。ご投稿の件については、ご利用目的など詳細をお伺いした上でご案内させていただきますので、よろしければ、リンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC TN,,2930669.0
2695103,621753,True,Sun Nov 19 17:16:46 +0000 2017,@AppleSupport how do I get an audiobook not purchased on iTunes into my iTunes library?!,2695100,
202117,AdobeCare,False,Tue Oct 03 17:54:00 +0000 2017,"@163740 Hi Annukka, I believe this is still the same for CC: https://t.co/j0prBrEtx7",,202118.0
1959828,Uber_Support,False,Mon Oct 30 21:33:16 +0000 2017,@188801 Hi Noman! We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,"1959829,1959830,1959831",304925.0
2826452,AmazonHelp,False,Mon Nov 27 11:15:00 +0000 2017,"@787320 Merci d'avoir remonté cet incident de livraison, nous avons remonté cela au service concérné, vos colis colis ne seront plus lvrés aux voisins ^ME",,2826451.0
1775789,IHGService,False,Tue Oct 17 22:14:40 +0000 2017,@533625 (2/2) DM us your booking details and contact info for us to follow up. Thanks. ^oa https://t.co/2rT0l9N9Cu,"1775790,1775791,1775792,1775793,1775794,1775795,1775796",1775797.0
1208493,120657,True,Wed Oct 25 20:16:23 +0000 2017,@GWRHelp Arrived at PAD over 5 mins late. Tonight’s train is late too. Shabby. 21.15 arriving and outbound due to  depart now #noexcuse #crossrail,,1208492.0
2876978,798626,True,Tue Nov 28 02:33:51 +0000 2017,Hey @116062 your online app won't place my order and it sucks,2876977,
524992,241416,True,Sat Dec 02 05:47:27 +0000 2017,"@Uber_Support hi, I can’t request Uber’s because it says that I need to update my phone #, which hasn’t changed. Then it says my # is already attached to another account",524990,
813345,AppleSupport,False,Thu Oct 12 20:04:29 +0000 2017,@313813 Let's have a closer look with you. What is being done on the device when it turns itself off?,813346,813347.0
704209,288269,True,Thu Oct 05 21:44:39 +0000 2017,Last two @British_Airways flights have been more like Ryanair - both delayed and an absolute shambles on landing. Worrying signs!,704208,
65749,AmazonHelp,False,Mon Nov 27 10:31:51 +0000 2017,@131040 I understand your concern regarding your order. Please share your details here: https://t.co/beaaDm0muc and we'll contact you soon. ^JS,,65748.0
2613701,148017,True,Fri Nov 17 12:39:30 +0000 2017,"@GWRHelp Are you going to be releasing advance priced tickets for travel on 17th December? At present, they are only available up to the 16th. Thank you.",2613699,
2508175,368121,True,Wed Nov 15 21:20:00 +0000 2017,"Bonsoir @AppleSupport j’ai une ami qui arrive pas à retrouver son mot de passe vous pouvez l’aider? 
Cc @18351",2508174,
1399838,445491,True,Mon Oct 16 16:05:01 +0000 2017,@116136 i need someone from comcast in the united states to contact me. You are about to lose a customer,1399837,
441996,219803,True,Wed Oct 11 10:51:20 +0000 2017,"@SpotifyCares Thanks God, everything is ok, enjoying good music ;)
Just a random thought, usually I like to setup 2FA on all services I use.",441995,441997.0
742081,297464,True,Wed Oct 11 14:18:47 +0000 2017,"@LondonMidland 

1505 AST-WSL = 4 carriages &amp; empty
1735 AST-WSL = 3 carriages &amp; packed

Logistical sense?",742080,
893449,Uber_Support,False,Sat Oct 21 12:13:34 +0000 2017,@332152 Sorry about that! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,893450,893447.0
2859442,794623,True,Mon Nov 27 22:03:39 +0000 2017,"@SouthwestAir That’s silly. Why sell early boarding, then?",2859440,2859445.0
2772335,AmazonHelp,False,Mon Nov 27 08:13:00 +0000 2017,"@774907 You have your 14-days right to withdrawal without any reason. In case of a damaged device, you can also contact our customer service afterwards. ^AM",2772336,2772334.0
917968,AmazonHelp,False,Sat Nov 25 16:39:15 +0000 2017,"@337928 Bonjour, la carte mère que vous avez commandé est disponible ? ^ME","917969,917970",917971.0
1803731,AskeBay,False,Wed Oct 18 01:44:13 +0000 2017,"@240308 Thanks for your feedback, Eric! We’re always listening and will do our best to improve the app based on what we hear. ^BK",,1803732.0
999456,328134,True,Sun Oct 22 17:26:41 +0000 2017,@VirginTrains I do understand that it is hard to estimate seats but there should be enough seats if something has gone wrong to have passengers sat down,,999452.0
2681405,Tesco,False,Tue Oct 31 16:13:46 +0000 2017,@754331 How exiting Lou 🙊 Are you throwing the party yourself? 🎃🎉,,2681406.0
1526805,AskTarget,False,Fri Nov 03 23:18:47 +0000 2017,"@474116 Thanks for getting back to us with the store. We’ll be sharing this with store leadership, so they are aware, and can follow up.",,1526803.0
825779,316670,True,Fri Oct 13 00:17:07 +0000 2017,excuse me why does mcdonalds in america not have the rolo mcflurry,825777,
2312962,670751,True,Thu Oct 19 22:44:37 +0000 2017,@AmericanAir This was in Charlotte SC,2312963,2312960.0
1313375,426851,True,Fri Oct 27 06:53:40 +0000 2017,"@AmazonHelp guaranteed delivery date of thursday october 26. it’s been resolved now, but unfortunately that resolution is a refund in 3-5 business days",1313373,1313376.0
949398,345161,True,Fri Nov 10 00:33:23 +0000 2017,@Delta you should seriously rethink 30 minute connection times before one of your passengers has a heart attack trying to make flight,949396,
643695,AmazonHelp,False,Fri Oct 13 05:56:32 +0000 2017,@272832 and we'll look into this for you. (2/2) ^VM,,643696.0
2119015,DropboxSupport,False,Wed Nov 08 13:19:11 +0000 2017,"@624472 Hey there, to look into that with you, could you DM us a screenshot (omitting personal info) of what you're seeing while attempting... 1/2",,2119014.0
160945,153117,True,Fri Nov 24 18:30:56 +0000 2017,I swear @SouthwestAir always has the nicest staff and pilots,160944,
2728723,VirginTrains,False,Mon Nov 20 15:22:16 +0000 2017,"@765091 @120576 Apologies Kyle, is this a discount code from Virgin Red by any chance? ^HP",2728724,2728721.0
2947686,AppleSupport,False,Wed Nov 15 03:23:27 +0000 2017,@814130 It's our goal that your iPhone 8+ work better than any device you've ever used and we'll do all we can to get it there. Join us in DM by letting us know what you're seeing and we'll see what we can figure out. https://t.co/GDrqU22YpT,,2947687.0
1510410,AmericanAir,False,Mon Oct 16 23:44:42 +0000 2017,"@386659 Refunds are applied once flight is complete if you didn't fly in those seats, Angela. It takes up to 7-10 business days to show.",1510411,1510412.0
159937,152845,True,Fri Nov 24 14:56:09 +0000 2017,@152844 @115783 How did that happen?,159936,159938.0
193071,AmazonHelp,False,Fri Oct 06 06:20:00 +0000 2017,@161379 You may check the email correspondence here : https://t.co/DTSNmGldJf. Please do keep us posted. ^RD,,193069.0
171601,156060,True,Fri Nov 24 21:58:19 +0000 2017,@TMobileHelp Not getting response on DM,,171600.0
1671970,AppleSupport,False,Mon Nov 06 13:37:33 +0000 2017,@508894 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,1671971,1671972.0
2293558,AppleSupport,False,Tue Nov 07 15:35:32 +0000 2017,@359424 Hey there. We'd like to help out with your iPhone. Can you tell us a little more about what's going on with it?,,2293559.0
2599273,comcastcares,False,Fri Nov 17 05:51:28 +0000 2017,@735862 I apologize for the troubles with your tv services. Please DM us the full address on your account and I would be happy to help. CSR,2599274,2599275.0
2376989,SouthwestAir,False,Tue Nov 14 03:08:01 +0000 2017,@685567 Oh no! So sorry to hear that. Our Agents will work to reunite you with your belongings ASAP. What was your Flight Number and city pairs? ^SL,,2376990.0
2899202,115990,True,Tue Nov 28 16:55:00 +0000 2017,@803194 You always deserve consistent information anytime you reach out to us. We' value your loyalty and want to assist. Are you switching to or from Verizon? Is this for home or cellular service? ^AMT,2899201,2899203.0
1449177,TMobileHelp,False,Fri Oct 20 16:05:17 +0000 2017,@456272 @115913 Let's talk about the deets. Shoot a DM my way: https://t.co/c6ROkAqiws *HollyAdams,,1449178.0
2362947,KeyBank_Help,False,Mon Nov 13 16:02:44 +0000 2017,@682265 We're back up Amy. Thank you so much for all your patience with us. ^CS,,2362948.0
2956790,DropboxSupport,False,Wed Nov 29 18:26:55 +0000 2017,"@816188 Hi there, we’d like to look into this matter further. Could you have you friend contact us at https://t.co/y7rSTLsgY2. If they don’t have an account already, they should see an option that says ""I can't sign in"" then ""Get help with other issue"". They need to choose an... 1/2",,2956789.0
1566456,ATVIAssist,False,Mon Nov 06 20:58:54 +0000 2017,@483515 Thank you very much for those kind words. Fingers crossed it will be smooth sailing from here on. ^HB,,1566454.0
903261,AskPayPal,False,Sun Oct 22 22:47:04 +0000 2017,"@334436 Hello, thank you for contacting PayPal customer support. Please check your DMs as I have responded to your message. Thank you. ^BB",,903262.0
2828396,SpotifyCares,False,Mon Nov 27 11:32:50 +0000 2017,"@787727 Hey, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /MA",,2828397.0
1502746,468788,True,Fri Nov 03 15:14:59 +0000 2017,"Alaska flight delayed  2+ hours.   issue with a seat? Really? Unless its the pilots,  we could go with one less passenger. #alaskaairlines",1502744,
2544027,AppleSupport,False,Thu Nov 16 13:18:00 +0000 2017,@175239 We'd like to look into this with you. Send us DM including what issue you're experiencing with memes and photos. We'll continue there. https://t.co/GDrqU22YpT,,2544028.0
658529,217490,True,Wed Nov 22 15:33:06 +0000 2017,@AskeBay I’m trying to rerun a faulty item the return label sent has half the label cut off so will I be refunded for return postage ?,658528,
1773647,AppleSupport,False,Wed Nov 08 03:07:27 +0000 2017,@533060 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,1773648.0
1375471,USCellularCares,False,Mon Oct 16 14:35:35 +0000 2017,@440181 did you contact customer service to go over your options? ^SL,1375472,1375473.0
1619008,496328,True,Sun Nov 05 12:47:58 +0000 2017,@British_Airways why did my flight got delayed for two days? BA2166 Tampa-Gatwick 04-11-2017? There must be a way to get home the next day?,1619006,
1111201,382267,True,Mon Oct 23 20:06:38 +0000 2017,@AskPayPal can you please respond i have a big problem,1111199,
529247,Tesco,False,Sat Dec 02 09:28:05 +0000 2017,"@170164 Hi Stu, sorry to say but we only sell this product online, I do advise that you set yourself up for the stock alert on our website. You will then receive an email on when this product is in stock. TY - Rian",529248,529249.0
1574573,British_Airways,False,Fri Nov 03 23:36:44 +0000 2017,"@485249 Hi Peter, did they turn up to the airport or did they not arrive? If your flights aren't taken in sequence then any remaining 1/2",,1574572.0
2712200,VerizonSupport,False,Mon Nov 20 03:09:24 +0000 2017,"@345659 Oh no, do you get a red internet light on the router after rebooting it? ^JRA",2712201,2712202.0
2124615,625754,True,Thu Oct 19 02:03:13 +0000 2017,@comcastcares I keep getting emails for a home alert of someone that's not me and I've gotten 20 in the last 24 hours pls make it stop,2124613,
651699,AmazonHelp,False,Wed Oct 11 03:53:29 +0000 2017,@274977 Sorry for the trouble. Kindly share your details via link mentioned earlier and we'll get in touch with you soon. ^AK,"651700,651701",651696.0
2284100,663771,True,Sat Nov 11 04:55:08 +0000 2017,"@89561 @AppleSupport, when are you fixing the “i”?",2284099,2284101.0
2479627,British_Airways,False,Sun Oct 29 21:41:00 +0000 2017,"@708634 Which flight was it, Michael. We hope the wait wasn't too much longer. ^SR",,2479628.0
563534,251957,True,Sat Dec 02 14:19:42 +0000 2017,Sent a dm. please help @SpotifyCares,563533,
416187,214261,True,Tue Oct 10 01:44:22 +0000 2017,@AmericanAir Also it would be nice if someone would do something about this https://t.co/BnsmBf2Okx,416184,416191.0
2743627,768450,True,Mon Nov 20 18:26:25 +0000 2017,"Winds me up I go into Sainos local and they don’t have plain hoola hoops OR sweet chilli sensations, the two best crisps? Sort it out @sainsburys",2743625,
1892222,564212,True,Sun Oct 22 21:56:49 +0000 2017,@sprintcare y’all not gon run up though. 😊,1892221,
2045378,604889,True,Wed Oct 04 21:11:13 +0000 2017,@ChaseSupport I got a new Chase Sapphire Preferred card last week and it has not been working since. Could I get some help with that?,2045377,
438988,219279,True,Tue Oct 10 19:42:16 +0000 2017,@British_Airways There were stacks of them at the gate security desks so clearly this is not communicated well to your customers. Just giving feedback. [2/2],,438986.0
2252810,AmazonHelp,False,Fri Nov 10 21:19:29 +0000 2017,"@656293 Thank you for following up and letting us know, Mat. Who's the courier for this order? You can check here: https://t.co/aaDyEz1VgE ^BL",2252809,2252811.0
2442915,SpotifyCares,False,Sun Nov 19 05:14:27 +0000 2017,@700524 No worries. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ /NQ,,2442914.0
1235150,290480,True,Wed Oct 25 18:13:21 +0000 2017,@AskeBay Thanks,,1235149.0
680727,AmazonHelp,False,Thu Nov 23 08:34:28 +0000 2017,@282433 This has already been escalated and will be resolved soon. Thanks for the update. ^VM,,680728.0
2592449,292747,True,Fri Nov 17 02:19:00 +0000 2017,@Delta Is this what you need HYFMHA,,2592447.0
324537,193310,True,Sat Oct 07 11:29:26 +0000 2017,Hey @115858 when you gonna fix ios11 battery draining issue,324535,
305334,Uber_Support,False,Fri Oct 06 22:58:13 +0000 2017,@188901 We're currently reviewing your email and will connect shortly. Thanks!,,305335.0
2635051,SpotifyCares,False,Fri Nov 17 19:21:19 +0000 2017,@743515 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0  /DF,2635052,2635053.0
1170687,AskPlayStation,False,Tue Oct 24 19:23:50 +0000 2017,@395339 Hi Jordan! Did you receive any error code or message? Is this happening with Blu-ray disc or DVD disc as well?,,1170688.0
2454195,703056,True,Wed Nov 15 02:15:44 +0000 2017,@115940 big fail with Hulu live tonight — NBC not working— no This is Us,2454194,
2452203,AppleSupport,False,Sun Oct 29 19:15:50 +0000 2017,@317402 Thanks for letting us know. This is not a function that's available with iOS. We welcome your feedback here: https://t.co/eTPVYVFyd8,2452204,2452201.0
2214463,Ask_Spectrum,False,Fri Nov 10 07:05:25 +0000 2017,@647102 Good morning. I'm sorry for the delayed response to your post. If you would please DM your account or phone numbe... https://t.co/tUhHZ1Bkjj,,2214462.0
1450551,NikeSupport,False,Sat Oct 28 19:55:56 +0000 2017,@456593 Can you DM us your NikePlus email? We provided a link. https://t.co/dsJjx1OYXB,,1450552.0
1138045,marksandspencer,False,Sat Oct 14 17:13:53 +0000 2017,"@388051 If only we could, Jenny but it'd lose the magic! Always working on improving the recipes for Percy and his friends though... 🐽🌿🐽",1138044,1138046.0
2950781,AmazonHelp,False,Thu Nov 30 03:04:00 +0000 2017,@240448 Please confirm if you have provided your details in the link shared earlier and we'll assist you with your concern. ^SF,2950782,2950779.0
1153526,391410,True,Tue Oct 24 17:12:27 +0000 2017,"I'm in a @115879 &amp; the driver is telling me he only made $10 in 2 hrs. He goes ""now I have you and I don't want to drive anymore""... #awkward",1153525,
1058067,369811,True,Mon Oct 23 12:12:48 +0000 2017,"Wann wird endlich mein Yakuza 0 verschickt, amazon dot co dot uk mach mal hin!!",1058066,
1595905,490315,True,Tue Oct 17 09:19:11 +0000 2017,@GWRHelp Thank you,,1595904.0
365823,sprintcare,False,Sun Oct 08 20:13:06 +0000 2017,@202669 This is not the type of feedback we like to get. How long have you been experiencing this? --OL,,365824.0
2672387,SpotifyCares,False,Tue Oct 31 11:12:50 +0000 2017,@752430 Hey! Could you DM us the email address you used? We'll check it out 🙂 /L https://t.co/ldFdZRiNAt,,2672388.0
791167,308656,True,Thu Oct 12 13:01:59 +0000 2017,@O2 Tried that I'm in nr33 area any work done on the network there if so when are we doing to get a service up and running again,791168,791165.0
2446928,McDonalds,False,Wed Nov 15 00:53:27 +0000 2017,"@701455 Hi Alex, none of our toys are meant to be restricted by gender, and we would like to see them enjoyed by all of our younger customers!",,2446929.0
1324191,429008,True,Fri Oct 27 10:28:38 +0000 2017,"@British_Airways morning.
I’ve preselected my seats for a flight(Sliver Member) and just found out my seat has been moved from good to bad?","1324189,1324196,1324197",
2430448,697700,True,Tue Nov 14 20:55:22 +0000 2017,@ATVIAssist Should be servers from start #cheapasses,,2430447.0
325380,193398,True,Fri Sep 08 11:21:56 +0000 2017,@Safaricom_Care @119433 Urgently need swap assistance. Kindly call 0722808449,325381,325379.0
2939864,Delta,False,Wed Nov 29 13:12:04 +0000 2017,"@812535 We're so happy to have been able to show you the #DeltaDifference today, Dustin. Thanks for the shout out! *ASK",,2939865.0
1939467,576908,True,Sun Oct 29 19:53:48 +0000 2017,@115911 just shipped my new iPhone x! Had estimated shipping day on 11/2-11/3!,1939466,
669684,279722,True,Thu Nov 23 03:14:45 +0000 2017,@BoostCare I called and was on hold for a while. I'm having issues with purchasing a phone ... and need some assistance with an issue that keeps happening help from somewhere would be greatly appreciated 😩.,669683,
2794286,541195,True,Tue Nov 21 22:06:20 +0000 2017,@AmazonHelp But I’m looking for help now. I needed and ordered this table bc it said it would be delivered on Wednesday. Now it says Friday. Please cancel my order and refund me.,2794287,2794285.0
481071,Uber_Support,False,Fri Dec 01 13:34:21 +0000 2017,@229347 We're here to help! Please send us a note via https://t.co/fyn3pRpCG3 so we can connect.,481072,481073.0
1180230,AskeBay,False,Tue Oct 24 20:54:45 +0000 2017,@187436 We appreciate your feedback! There's an auto-decline for offers https://t.co/KK1qfARZ2W if needed. Let us know if you have questions! ^LL,1180229,1180231.0
1110660,idea_cares,False,Sun Oct 15 10:17:27 +0000 2017,"@263696 So may i know that you face the  issue with only in Jio or any with other operator.
Regards,Hitesh https://t.co/LBfZgLCSfr",1110661,1110662.0
2172987,DropboxSupport,False,Thu Nov 09 12:59:40 +0000 2017,"@637221 Hi Olamide, we’re sorry to hear that. We’ll be sure to share your feedback with our marketing team.",,277389.0
2491140,434227,True,Wed Nov 15 16:51:13 +0000 2017,"@Tesco Hey, need some help please, A friend of mine who runs a charity for children with cancer has been trying to buy 70 of your selection boxes but hasn't had much luck as her local store would only let her have 6. Can you please help ???? Thanks in advance","2491139,2491141",
911547,336497,True,Sat Oct 21 07:16:37 +0000 2017,"@AmazonHelp There was No product packaging, or literature of 3M with these respirators. Can @27836, @40277 order some samples to test, certify?",911548,911544.0
425075,150894,True,Mon Nov 20 14:59:34 +0000 2017,So i closed my @115821  account over a year ago because of fraud and to find out they never closed it and took £179 out my account does that bot scream fraud too #Fraud #Amazon EXPLAIN .....,425074,
1399210,Delta,False,Mon Oct 16 16:30:10 +0000 2017,"@445354 Lester, I am so sorry for the seating issue.  *HPL","1399211,1399212",1399199.0
